path,sloc,normalized_sloc,cyclomatic,halstead,maintainability,churn,churn_per_sloc,decayed_churn,decayed_churn_per_sloc,smell_count,smell_severity,smell_burden,smells,similarity_score,similarity_band,match_count,score,norm_normalized_sloc,norm_sloc,norm_cyclomatic,norm_halstead,norm_maintainability,norm_churn,norm_churn_per_sloc,norm_decayed_churn,norm_decayed_churn_per_sloc,norm_smell_count,norm_match_count,norm_similarity_score
legal_RAG/rag_workflows/aql_workflow.py::_fallback_entities_from_query,10,-0.2650,7,65,100,15,1.5000,4.2868,0.4287,0,0.0000,0.0000,{},61.0200,low,0,3.0007,0.4470,1.0000,0.2600,0.2250,1.0000,0.5667,1.0000,0.3735,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_utils/arango_tools.py::generate_schema_card,28,0.1096,8,0,43,35,1.2500,10.4458,0.3731,0,0.0000,0.0000,{},51.3200,low,0,2.9845,0.5219,1.0000,0.3400,0.0000,0.2480,0.8500,1.0000,0.7089,0.9596,0.0000,0.0000,1.0000
EntityAlignment/matching/fused.py::FusedMatcher.match,31,0.1720,6,14,72,44,1.4194,15.4095,0.4971,2,0.6750,0.4208,"{""large_class"": 1, ""long_parameter_list"": 1}",50.5500,low,0,2.9825,0.5344,1.0000,0.1800,0.0000,0.7400,0.9400,1.0000,0.8082,1.0000,0.3000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::_resolve_llm_cycles_async,66,0.9003,6,5,73,98,1.4848,32.7467,0.4962,1,0.6000,0.3417,"{""long_parameter_list"": 1}",48.3400,none,0,2.9770,0.6801,1.0000,0.1800,0.0000,0.7600,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
QualityAssurance/confluence_report.py::build_quality_report_from_dict,62,0.8171,7,16,57,91,1.4677,26.0732,0.4205,0,0.0000,0.0000,{},46.3500,none,0,2.9437,0.6634,1.0000,0.2600,0.0000,0.4720,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/relationship_type_distribution.py::RelationshipTypeDistributionMetric._compute_category_distribution,24,0.0263,6,42,31,36,1.5000,11.7688,0.4904,0,0.0000,0.0000,{},58.7100,low,0,2.9422,0.5053,1.0000,0.1800,0.1100,0.1100,0.8600,1.0000,0.7354,1.0000,0.0000,0.0000,1.0000
EntityAlignment/matching/adapters/kg_adapter.py::KGAdapter.item_labels,15,-0.1610,7,5,52,18,1.2000,6.3039,0.4203,0,0.0000,0.0000,{},71.1800,medium,0,2.9418,0.4678,1.0000,0.2600,0.0000,0.3920,0.6467,1.0000,0.4888,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/sources/snapshot.py::JsonOntologySnapshot.save,27,0.0887,7,20,23,32,1.1852,11.3287,0.4196,0,0.0000,0.0000,{},48.4700,none,0,2.9371,0.5177,1.0000,0.2600,0.0000,0.0300,0.8200,1.0000,0.7266,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/judge_prompts/hierarchical_consistency.py::HierarchicalConsistencyPromptProvider._get_hierarchy_context,24,0.0263,10,74,42,49,2.0417,7.0431,0.2935,1,0.4500,0.2667,"{""lazy_class"": 1}",79.7900,medium,0,2.9346,0.5053,1.0000,0.5000,0.2700,0.2320,0.9900,1.0000,0.5310,0.8402,0.1500,0.0000,1.0000
BusinessGlossaryKG/pipelines/create_kg_from_pdfs.py::_chunks_and_docs_from_pdf,26,0.0679,6,98,25,49,1.8846,12.5509,0.4827,1,0.6000,0.3417,"{""long_parameter_list"": 1}",52.7200,low,0,2.8964,0.5136,1.0000,0.1800,0.3900,0.0500,0.9900,1.0000,0.7510,1.0000,0.1500,0.0000,1.0000
EntityAlignment/matching/embedding.py::EmbeddingMatcher.match_against_uris,32,0.1928,8,25,51,33,1.0312,11.5572,0.3612,0,0.0000,0.0000,{},56.4800,low,0,2.8893,0.5386,1.0000,0.3400,0.0250,0.3760,0.8300,1.0000,0.7311,0.9417,0.0000,0.0000,1.0000
EntityAlignment/paths/shortest_paths.py::get_shortest_path_hops,40,0.3593,6,113,47,55,1.3750,19.2619,0.4815,1,0.6000,0.3417,"{""long_parameter_list"": 1}",52.9200,low,0,2.8893,0.5719,1.0000,0.1800,0.4390,0.3120,1.0000,1.0000,0.8852,1.0000,0.1500,0.0000,1.0000
EntityAlignment/openea_formatter.py::generate_openea_dataset,37,0.2968,6,40,32,53,1.4324,17.7305,0.4792,1,0.6000,0.3417,"{""long_parameter_list"": 1}",57.3900,low,0,2.8752,0.5594,1.0000,0.1800,0.1000,0.1200,1.0000,1.0000,0.8546,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/ingestion/document_store.py::DocumentStore.load_documents,23,0.0055,5,38,43,46,2.0000,13.1799,0.5730,0,0.0000,0.0000,{},55.4500,low,0,2.8652,0.5011,1.0000,0.1000,0.0900,0.2480,0.9600,1.0000,0.7636,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/dpv/relationships.py::get_dpv_root_relationship_schemas,39,0.3385,11,80,22,56,1.4359,10.0848,0.2586,0,0.0000,0.0000,{},58.9600,low,0,2.8444,0.5677,1.0000,0.5500,0.3000,0.0200,1.0000,1.0000,0.7017,0.7879,0.0000,0.0000,1.0000
MCP/tools/agentic_workflow.py::_get_agentic_deps,31,0.1720,4,24,46,87,2.8065,21.8041,0.7034,0,0.0000,0.0000,{},53.6900,low,0,2.8134,0.5344,1.0000,0.0750,0.0200,0.2960,1.0000,1.0000,0.9361,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/judge_prompts/hierarchical_consistency.py::HierarchicalConsistencyPromptProvider._get_hierarchy_chain,35,0.2552,12,128,42,57,1.6286,8.1930,0.2341,1,0.4500,0.2667,"{""lazy_class"": 1}",66.1300,low,0,2.8090,0.5510,1.0000,0.6000,0.4840,0.2320,1.0000,1.0000,0.5967,0.7511,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/edge_utils.py::normalize_schema_type,5,-0.3691,3,5,24,14,2.8000,4.6781,0.9356,0,0.0000,0.0000,{},64.2400,low,0,2.8069,0.4262,1.0000,0.0500,0.0000,0.0400,0.5400,1.0000,0.3959,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/pipelines/complete_pipeline.py::_print_cache_registry,15,-0.1610,6,54,99,20,1.3333,7.0053,0.4670,0,0.0000,0.0000,{},60.1300,low,0,2.8021,0.4678,1.0000,0.1800,0.1700,1.0000,0.7000,1.0000,0.5289,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_select_shortest_paths_with_ties,15,-0.1610,7,132,100,21,1.4000,6.0015,0.4001,0,0.0000,0.0000,{},47.4400,none,0,2.8007,0.4678,1.0000,0.2600,0.4960,1.0000,0.7100,1.0000,0.4715,1.0000,0.0000,0.0000,1.0000
Core/llm.py::get_llm,28,0.1096,9,67,25,45,1.6071,8.7037,0.3108,0,0.0000,0.0000,{},51.9600,low,0,2.7976,0.5219,1.0000,0.4200,0.2350,0.0500,0.9500,1.0000,0.6259,0.8663,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/prompts/loader.py::load_prompts_for_ontology,28,0.1096,9,108,29,48,1.7143,8.6441,0.3087,0,0.0000,0.0000,{},54.5400,low,0,2.7785,0.5219,1.0000,0.4200,0.4240,0.0900,0.9800,1.0000,0.6225,0.8631,0.0000,0.0000,1.0000
QualityAssurance/comparison.py::_compare_metrics,51,0.5882,12,50,45,82,1.6078,11.7864,0.2311,0,0.0000,0.0000,{},51.6800,low,0,2.7733,0.6176,1.0000,0.6000,0.1500,0.2800,1.0000,1.0000,0.7357,0.7467,0.0000,0.0000,1.0000
BusinessGlossaryKG/persistence/ingest_adb.py::kill_long_running_queries._request,21,-0.0361,8,56,63,21,1.0000,7.2590,0.3457,0,0.0000,0.0000,{},47.5700,none,0,2.7654,0.4928,1.0000,0.3400,0.1800,0.5680,0.7100,1.0000,0.5434,0.9185,0.0000,0.0000,1.0000
BusinessGlossaryKG/caching/cached_chat_google_genai.py::CachedChatGoogleGenerativeAI._get_cached_content_for_prompt,28,0.1096,8,29,45,50,1.7857,9.6708,0.3454,1,0.4500,0.2667,"{""lazy_class"": 1}",53.2700,low,0,2.7631,0.5219,1.0000,0.3400,0.0450,0.2800,1.0000,1.0000,0.6812,0.9181,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/relationships_merge.py::_deduplicate_list_properties,16,-0.1402,6,12,62,22,1.3750,7.3513,0.4595,0,0.0000,0.0000,{},63.7900,low,0,2.7567,0.4720,1.0000,0.1800,0.0000,0.5520,0.7200,1.0000,0.5486,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_format_paths_context,53,0.6298,7,253,100,73,1.3774,20.8623,0.3936,0,0.0000,0.0000,{},52.5500,low,0,2.7554,0.6260,1.0000,0.2600,0.7795,1.0000,1.0000,1.0000,0.9172,0.9904,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/similar_nodes.py::find_similar_nodes,34,0.2344,8,69,59,65,1.9118,11.7056,0.3443,0,0.0000,0.0000,{},74.3100,medium,0,2.7543,0.5469,1.0000,0.3400,0.2450,0.5040,1.0000,1.0000,0.7341,0.9164,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/judge_prompts/coverage_gap_detection.py::CoverageGapDetectionPromptProvider._get_extracted_nodes_for_document,23,0.0055,11,98,34,40,1.7391,5.7494,0.2500,2,0.5000,0.3333,"{""unused_parameters"": 1, ""lazy_class"": 1}",73.0600,medium,0,2.7497,0.5011,1.0000,0.5500,0.3900,0.1400,0.9000,1.0000,0.4571,0.7750,0.3000,0.0000,1.0000
EntityAlignment/cross_graph.py::find_exact_matches,14,-0.1818,5,0,39,23,1.6429,7.6944,0.5496,0,0.0000,0.0000,{},51.2100,low,0,2.7480,0.4636,1.0000,0.1000,0.0000,0.1900,0.7300,1.0000,0.5683,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/pipelines/step_pipeline.py::_parse_cli_args,30,0.1512,7,25,53,35,1.1667,11.6992,0.3900,0,0.0000,0.0000,{},50.7400,low,0,2.7298,0.5302,1.0000,0.2600,0.0250,0.4080,0.8500,1.0000,0.7340,0.9850,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/judge_prompts/contradiction_detection.py::ContradictionDetectionPromptProvider._get_node_relationships_info,19,-0.0777,10,79,32,36,1.8947,5.1745,0.2723,1,0.4500,0.2667,"{""lazy_class"": 1}",88.0500,high,1,2.7234,0.4845,1.0000,0.5000,0.2950,0.1200,0.8600,1.0000,0.4243,0.8085,0.1500,0.3000,1.0000
EntityAlignment/matching/structural.py::structural_role_similarity,15,-0.1610,4,264,44,29,1.9333,10.1563,0.6771,0,0.0000,0.0000,{},55.2000,low,0,2.7083,0.4678,1.0000,0.0750,0.7960,0.2640,0.7900,1.0000,0.7031,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_emit_weight_distribution,17,-0.1194,7,93,100,23,1.3529,6.5730,0.3866,0,0.0000,0.0000,{},52.2800,low,0,2.7065,0.4761,1.0000,0.2600,0.3650,1.0000,0.7300,1.0000,0.5042,0.9800,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/validations/qualifier_validation.py::_validate_exceptions,30,0.1512,8,50,52,31,1.0333,10.1343,0.3378,0,0.0000,0.0000,{},70.5600,medium,0,2.7025,0.5302,1.0000,0.3400,0.1500,0.3920,0.8100,1.0000,0.7027,0.9067,0.0000,0.0000,1.0000
BusinessGlossaryKG/config.py::get_openai_api_key,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_google_api_key,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_langfuse_base_url,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_langfuse_public_key,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_langfuse_secret_key,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_langfuse_username,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_langfuse_password,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_confluence_url,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_confluence_username,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_confluence_api_token,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_jira_url,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_jira_username,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
BusinessGlossaryKG/config.py::get_jira_api_token,2,-0.4315,2,5,68,9,4.5000,2.6749,1.3375,0,0.0000,0.0000,{},100.0000,high,19,2.6749,0.4137,0.9000,0.0250,0.0000,0.6600,0.4067,1.0000,0.2675,1.0000,0.0000,1.0000,1.0000
EntityAlignment/matching/adapters/kg_adapter.py::KGAdapter.edge_context,11,-0.2442,7,54,52,12,1.0909,4.2026,0.3821,0,0.0000,0.0000,{},71.1800,medium,0,2.6744,0.4512,1.0000,0.2600,0.1700,0.3920,0.4867,1.0000,0.3687,0.9731,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/importer.py::load_imported_ontology,14,-0.1818,4,16,60,27,1.9286,9.3388,0.6671,0,0.0000,0.0000,{},54.7100,low,0,2.6682,0.4636,1.0000,0.0750,0.0000,0.5200,0.7700,1.0000,0.6622,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/judge_prompts/base_prompt_utils.py::BasePromptUtils.find_nodes_in_same_chunk,33,0.2136,12,122,30,51,1.5455,7.3305,0.2221,0,0.0000,0.0000,{},73.0600,medium,0,2.6657,0.5427,1.0000,0.6000,0.4660,0.1000,1.0000,1.0000,0.5475,0.7332,0.0000,0.0000,1.0000
EntityAlignment/matching/normalizer.py::TextNormalizer.__post_init__,19,-0.0777,6,5,53,24,1.2632,8.4052,0.4424,0,0.0000,0.0000,{},53.6600,low,0,2.6543,0.4845,1.0000,0.1800,0.0000,0.4080,0.7400,1.0000,0.6089,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ingestion/regulation_docs.py::_extract_docs_single,24,0.0263,7,76,36,62,2.5833,9.0941,0.3789,0,0.0000,0.0000,{},54.0000,low,0,2.6525,0.5053,1.0000,0.2600,0.2800,0.1600,1.0000,1.0000,0.6482,0.9684,0.0000,0.0000,1.0000
BusinessGlossaryKG/persistence/ingest_adb.py::ingest_ontology_to_arango,30,0.1512,5,0,63,46,1.5333,15.9008,0.5300,0,0.0000,0.0000,{},53.3900,low,0,2.6501,0.5302,1.0000,0.1000,0.0000,0.5680,0.9600,1.0000,0.8180,1.0000,0.0000,0.0000,1.0000
QualityAssurance/confluence_report.py::publish_from_saved_results,26,0.0679,5,36,57,48,1.8462,13.7529,0.5290,0,0.0000,0.0000,{},55.4500,low,0,2.6448,0.5136,1.0000,0.1000,0.0800,0.4720,0.9800,1.0000,0.7751,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::_graph_without_self_references,19,-0.0777,5,52,73,30,1.5789,10.0245,0.5276,0,0.0000,0.0000,{},68.9500,low,0,2.6380,0.4845,1.0000,0.1000,0.1600,0.7600,0.8000,1.0000,0.7005,1.0000,0.0000,0.0000,1.0000
scripts/generate_dpv_extraction_strategy.py::main,80,1.1917,13,384,47,90,1.1250,16.2077,0.2026,0,0.0000,0.0000,{},57.7100,low,0,2.6338,0.7383,1.0000,0.6500,0.9760,0.3120,1.0000,1.0000,0.8242,0.7039,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::resolve_cycle,18,-0.0985,3,14,73,47,2.6111,15.7051,0.8725,0,0.0000,0.0000,{},58.7200,low,0,2.6175,0.4803,1.0000,0.0500,0.0000,0.7600,0.9700,1.0000,0.8141,1.0000,0.0000,0.0000,1.0000
scripts/call_legal_glossary_mcp_client.py::main,19,-0.0777,9,52,17,22,1.1579,5.5137,0.2902,0,0.0000,0.0000,{},49.7200,none,0,2.6117,0.4845,1.0000,0.4200,0.1600,0.0000,0.7200,1.0000,0.4436,0.8353,0.0000,0.0000,1.0000
legal_RAG/test_components.py::run_component_tests,19,-0.0777,4,12,52,37,1.9474,12.3658,0.6508,4,0.6500,0.4917,"{""dead_code"": 4}",47.1200,none,0,2.6033,0.4845,1.0000,0.0750,0.0000,0.3920,0.8700,1.0000,0.7473,1.0000,0.5667,0.0000,1.0000
BusinessGlossaryKG/utils/graph_io.py::save_graph,36,0.2760,11,52,29,65,1.8056,8.5116,0.2364,0,0.0000,0.0000,{},55.8400,low,0,2.6008,0.5552,1.0000,0.5500,0.1600,0.0900,1.0000,1.0000,0.6150,0.7547,0.0000,0.0000,1.0000
EntityAlignment/ledger_manager.py::_get_node_identifiers,12,-0.2234,3,0,45,31,2.5833,10.3707,0.8642,0,0.0000,0.0000,{},69.1900,low,0,2.5927,0.4553,1.0000,0.0500,0.0000,0.2800,0.8100,1.0000,0.7074,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/similar_nodes.py::_build_nx_graph,8,-0.3066,5,27,59,23,2.8750,4.1420,0.5177,0,0.0000,0.0000,{},54.9300,low,0,2.5887,0.4387,1.0000,0.1000,0.0350,0.5040,0.7300,1.0000,0.3653,1.0000,0.0000,0.0000,1.0000
EntityAlignment/matching/fused.py::FusedMatcher._fuse,37,0.2968,7,117,72,39,1.0541,13.6585,0.3691,1,0.7500,0.4167,"{""large_class"": 1}",55.1400,low,0,2.5840,0.5594,1.0000,0.2600,0.4510,0.7400,0.8900,1.0000,0.7732,0.9537,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/edge_utils.py::filter_self_cycle_relationships,11,-0.2442,5,57,24,17,1.5455,5.6806,0.5164,0,0.0000,0.0000,{},68.9500,low,0,2.5821,0.4512,1.0000,0.1000,0.1850,0.0400,0.6200,1.0000,0.4532,1.0000,0.0000,0.0000,1.0000
QualityAssurance/confluence_report.py::_humanise_regulation,2,-0.4315,3,5,57,6,3.0000,1.7191,0.8596,0,0.0000,0.0000,{},57.6400,low,0,2.5787,0.4137,0.9000,0.0500,0.0000,0.4720,0.3267,1.0000,0.1719,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.multi_question_pipeline_step._heartbeat,5,-0.3691,3,2,100,15,3.0000,4.2868,0.8574,0,0.0000,0.0000,{},100.0000,high,1,2.5721,0.4262,1.0000,0.0500,0.0000,1.0000,0.5667,1.0000,0.3735,1.0000,0.0000,0.3000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.parallel_retry_step._heartbeat,5,-0.3691,3,2,100,15,3.0000,4.2868,0.8574,0,0.0000,0.0000,{},100.0000,high,1,2.5721,0.4262,1.0000,0.0500,0.0000,1.0000,0.5667,1.0000,0.3735,1.0000,0.0000,0.3000,1.0000
BusinessGlossaryKG/graph_build/graph_merge.py::lemmatize_node,9,-0.2858,3,2,52,22,2.4444,7.7058,0.8562,0,0.0000,0.0000,{},91.1000,high,1,2.5686,0.4428,1.0000,0.0500,0.0000,0.3920,0.7200,1.0000,0.5689,1.0000,0.0000,0.3000,1.0000
BusinessGlossaryKG/pipelines/complete_pipeline.py::_load_graph_or_fallback,17,-0.1194,4,12,99,31,1.8235,10.8582,0.6387,0,0.0000,0.0000,{},57.6900,low,0,2.5549,0.4761,1.0000,0.0750,0.0000,1.0000,0.8100,1.0000,0.7172,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/caching/cached_chat_google_genai.py::CachedChatGoogleGenerativeAI._extract_system_message,10,-0.2650,6,24,45,22,2.2000,4.2552,0.4255,1,0.4500,0.2667,"{""lazy_class"": 1}",58.2300,low,0,2.5531,0.4470,1.0000,0.1800,0.0200,0.2800,0.7200,1.0000,0.3717,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/lookups.py::parse_metadata_tuple,9,-0.2858,4,24,44,20,2.2222,5.7301,0.6367,0,0.0000,0.0000,{},61.3300,low,0,2.5467,0.4428,1.0000,0.0750,0.0200,0.2640,0.7000,1.0000,0.4560,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow._merge_retry_contexts,9,-0.2858,4,16,100,20,2.2222,5.7157,0.6351,0,0.0000,0.0000,{},64.1800,low,0,2.5403,0.4428,1.0000,0.0750,0.0000,1.0000,0.7000,1.0000,0.4552,1.0000,0.0000,0.0000,1.0000
EntityAlignment/matching/fused.py::FusedMatcher.debug_match_relations_for_kg_node,35,0.2552,6,40,72,42,1.2000,14.7091,0.4203,2,0.6750,0.4208,"{""large_class"": 1, ""long_parameter_list"": 1}",66.2300,low,0,2.5216,0.5510,1.0000,0.1800,0.1000,0.7400,0.9200,1.0000,0.7942,1.0000,0.3000,0.0000,1.0000
EntityAlignment/matching/fused.py::FusedMatcher.learn_node_type_to_ontology_cores,30,0.1512,5,19,72,43,1.4333,15.0593,0.5020,1,0.7500,0.4167,"{""large_class"": 1}",56.8100,low,0,2.5099,0.5302,1.0000,0.1000,0.0000,0.7400,0.9300,1.0000,0.8012,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/ingestion/regulation_docs.py::extract_docs,31,0.1720,10,41,36,53,1.7097,7.7740,0.2508,0,0.0000,0.0000,{},52.9500,low,0,2.5078,0.5344,1.0000,0.5000,0.1050,0.1600,1.0000,1.0000,0.5728,0.7762,0.0000,0.0000,1.0000
legal_RAG/test_components.py::test_bfs_context_generation,30,0.1512,5,23,52,45,1.5000,15.0395,0.5013,0,0.0000,0.0000,{},62.0100,low,0,2.5066,0.5302,1.0000,0.1000,0.0150,0.3920,0.9500,1.0000,0.8008,1.0000,0.0000,0.0000,1.0000
QualityAssurance/run_llm_judge_evaluation.py::_run_publish_only,28,0.1096,7,47,52,39,1.3929,9.9895,0.3568,0,0.0000,0.0000,{},52.5300,low,0,2.4974,0.5219,1.0000,0.2600,0.1350,0.3920,0.8900,1.0000,0.6994,0.9351,0.0000,0.0000,1.0000
MCP/aw_modular/legal_rag_tool.py::query_legal_glossary._emit_progress,10,-0.2650,6,23,62,12,1.2000,4.1498,0.4150,1,0.5500,0.3167,"{""unused_parameters"": 1}",49.8400,none,0,2.4899,0.4470,1.0000,0.1800,0.0150,0.5520,0.4867,1.0000,0.3657,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/failed_doc_info.py::build_failed_doc_info,28,0.1096,7,5,38,31,1.1071,9.9498,0.3553,0,0.0000,0.0000,{},52.2200,low,0,2.4874,0.5219,1.0000,0.2600,0.0000,0.1800,0.8100,1.0000,0.6971,0.9330,0.0000,0.0000,1.0000
investigations/CG-134-taxonomy-prompt-analysis/analysis_scripts/analyze_optimization_impact.py::compare_optimizations,75,1.0876,14,414,52,97,1.2933,13.3171,0.1776,0,0.0000,0.0000,{},48.1800,none,0,2.4858,0.7175,1.0000,0.7000,1.0000,0.3920,1.0000,1.0000,0.7663,0.6402,0.0000,0.0000,1.0000
BusinessGlossaryKG/ingestion/document_store.py::DocumentStore.get_chunk_text,3,-0.4107,1,0,43,26,8.6667,7.4495,2.4832,0,0.0000,0.0000,{},100.0000,high,2,2.4832,0.4179,1.0000,0.0000,0.0000,0.2480,0.7600,1.0000,0.5543,1.0000,0.0000,0.5000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/graph_depth_consistency.py::GraphDepthConsistencyMetric._compute_depths,30,0.1512,11,136,32,47,1.5667,6.7556,0.2252,0,0.0000,0.0000,{},56.9100,low,0,2.4771,0.5302,1.0000,0.5500,0.5080,0.1200,0.9700,1.0000,0.5146,0.7378,0.0000,0.0000,1.0000
EntityAlignment/matching/index.py::MatchIndex.build_label_map,8,-0.3066,4,0,0,14,1.7500,4.9030,0.6129,0,0.0000,0.0000,{},67.3700,low,0,2.4515,0.4387,1.0000,0.0750,0.0000,0.0000,0.5400,1.0000,0.4087,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/other_relationships_iteration.py::_allowed_triplets_normalized_with_canonical,12,-0.2234,3,5,65,29,2.4167,9.7500,0.8125,0,0.0000,0.0000,{},59.8100,low,0,2.4375,0.4553,1.0000,0.0500,0.0000,0.6000,0.7900,1.0000,0.6857,1.0000,0.0000,0.0000,1.0000
QualityAssurance/comparison.py::_generate_delta_summary,17,-0.1194,9,24,45,32,1.8824,4.5996,0.2706,0,0.0000,0.0000,{},70.7200,medium,0,2.4351,0.4761,1.0000,0.4200,0.0200,0.2800,0.8200,1.0000,0.3914,0.8058,0.0000,0.0000,1.0000
EntityAlignment/matching/fused.py::FusedMatcher.match_for_kg_node,26,0.0679,5,40,72,36,1.3846,12.6078,0.4849,1,0.7500,0.4167,"{""large_class"": 1}",54.5400,low,0,2.4246,0.5136,1.0000,0.1000,0.1000,0.7400,0.8600,1.0000,0.7522,1.0000,0.1500,0.0000,1.0000
